gameId,blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragonType,blueDragon,blueRiftHeralds,redWins,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragonType,redDragon,redRiftHeralds
KR_6416791441,TRUE,26890,910,45,9,380,80,28149,1,12,9,10,32,3,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,1,FALSE,24984,5934,46,9.2,319,70,25432,0,9,12,11,27,8,0,0,,0,0,0,0,0,0,,0,0
KR_6422065112,FALSE,23350,3110,42,8.4,343,71,18477,0,4,16,6,36,12,0,0,,0,0,0,0,0,0,,0,1,TRUE,29876,4236,46,9.2,414,61,31924,1,16,4,22,28,12,1,0,TOP_LANE,1,0,1,0,0,1,"CHEMTECH_DRAGON,FIRE_DRAGON",2,0
KR_6417111909,TRUE,29770,3850,43,8.6,339,76,37215,1,16,11,29,35,7,1,0,BOT_LANE,1,0,0,1,0,0,,0,1,FALSE,25419,2849,42,8.4,317,60,32045,0,11,16,20,28,7,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0
KR_6413446411,TRUE,27269,3114,46,9.2,376,84,29670,1,11,7,11,22,6,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,1,FALSE,23466,1001,43,8.6,334,87,17831,0,7,11,7,33,2,0,0,,0,0,0,0,0,0,HEXTECH_DRAGON,1,0
KR_6422106963,FALSE,24176,4851,43,8.6,325,62,22430,0,9,11,17,32,8,0,0,,0,0,0,0,0,0,,0,0,TRUE,27033,2788,44,8.8,362,75,21917,1,11,9,14,165,7,1,0,TOP_LANE,1,0,1,0,0,1,AIR_DRAGON,1,1
KR_6418354251,TRUE,29364,3134,42,8.4,300,68,31130,1,16,8,29,31,8,0,0,,1,1,0,0,0,0,,0,1,FALSE,24945,2890,42,8.4,350,75,21963,0,8,16,17,65,4,1,0,BOT_LANE,1,0,0,1,0,0,,0,0
KR_6413225772,TRUE,27236,5906,46,9.2,414,105,28309,0,8,5,7,33,7,0,0,,2,1,0,1,0,0,FIRE_DRAGON,1,0,FALSE,23985,4370,44,8.8,343,86,20742,1,5,8,7,25,6,1,0,TOP_LANE,1,0,1,0,0,1,AIR_DRAGON,1,1
KR_6418021770,FALSE,24907,3202,43,8.6,337,51,26603,1,8,12,11,39,11,0,0,,0,0,0,0,0,0,,0,0,TRUE,28058,4378,44,8.8,379,64,21269,0,12,8,13,36,4,1,0,TOP_LANE,1,0,1,0,0,1,CHEMTECH_DRAGON,1,1
KR_6420087525,TRUE,25144,3449,43,8.6,353,72,25815,1,9,10,11,27,9,1,0,MID_LANE,1,1,0,0,0,0,CHEMTECH_DRAGON,1,1,FALSE,24132,2012,44,8.8,366,84,25828,0,10,9,12,61,5,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0
KR_6414434526,TRUE,31215,2065,44,8.8,289,72,39246,1,25,7,27,49,9,0,0,,1,1,0,0,0,1,AIR_DRAGON,1,1,FALSE,23630,1750,42,8.4,317,68,27589,0,7,25,4,26,6,1,0,TOP_LANE,1,0,1,0,0,0,,0,0
KR_6414357066,FALSE,22845,3095,42,8.4,327,52,22489,1,7,6,13,35,8,0,0,,0,0,0,0,0,0,,0,1,TRUE,25152,2917,44,8.8,407,83,17641,0,6,7,7,30,11,0,0,,0,0,0,0,0,1,"WATER_DRAGON,FIRE_DRAGON",2,0
KR_6419974753,FALSE,23317,2992,39,7.8,277,78,26379,0,9,22,12,24,11,0,0,,0,0,0,0,0,0,,0,0,TRUE,30401,3746,43,8.6,309,64,33788,1,22,9,26,29,8,1,0,BOT_LANE,1,0,0,1,0,1,"CHEMTECH_DRAGON,EARTH_DRAGON",2,1
KR_6398091873,FALSE,20652,1727,41,8.2,312,63,22644,0,5,18,3,26,9,0,0,,0,0,0,0,0,0,,0,0,TRUE,30706,6091,45,9,355,93,32859,1,18,5,27,31,8,1,0,BOT_LANE,2,1,0,1,0,1,"FIRE_DRAGON,HEXTECH_DRAGON",2,1
KR_6414522602,FALSE,24423,3768,41,8.2,296,74,27343,0,10,20,13,25,7,0,0,,0,0,0,0,0,0,,0,0,TRUE,30382,3807,45,9,298,63,32135,1,20,10,26,25,3,1,0,MID_LANE,1,1,0,0,0,1,EARTH_DRAGON,1,1
KR_6418176606,TRUE,29171,4321,45,9,380,77,33987,0,14,12,17,88,14,0,0,,0,0,0,0,0,0,,0,1,FALSE,27035,1550,44,8.8,358,86,25884,1,12,14,13,37,11,1,0,MID_LANE,1,1,0,0,0,1,"AIR_DRAGON,CHEMTECH_DRAGON",2,0
KR_6416761462,FALSE,26245,4240,44,8.8,348,76,31218,0,12,14,10,26,6,0,0,,1,0,1,0,0,1,HEXTECH_DRAGON,1,0,TRUE,27703,2023,45,9,316,72,25082,1,14,12,20,23,11,1,0,BOT_LANE,1,0,0,1,0,0,EARTH_DRAGON,1,1
KR_6418262721,FALSE,27405,4675,43,8.6,328,74,32810,0,12,19,15,26,9,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,1,TRUE,31071,5496,47,9.4,357,62,34927,1,19,12,25,40,4,1,0,BOT_LANE,3,1,1,1,0,0,HEXTECH_DRAGON,1,0
KR_6414424263,TRUE,28159,2054,42,8.4,328,76,30915,0,12,9,19,32,3,1,0,TOP_LANE,2,1,1,0,0,1,EARTH_DRAGON,1,0,FALSE,23433,4028,40,8,274,56,25046,1,9,12,14,20,7,0,0,,0,0,0,0,0,0,,0,1
KR_6413240243,FALSE,21404,3215,43,8.6,351,70,23479,0,5,11,3,25,13,0,0,,0,0,0,0,0,0,,0,0,TRUE,27617,3587,45,9,387,83,31899,1,11,5,13,35,11,1,0,BOT_LANE,1,0,0,1,0,1,"WATER_DRAGON,AIR_DRAGON",2,1
KR_6397668514,TRUE,30355,3835,46,9.2,374,84,36064,1,13,8,19,32,8,1,0,BOT_LANE,2,0,1,1,0,1,EARTH_DRAGON,1,1,FALSE,25185,2745,43,8.6,362,67,27439,0,8,13,10,29,5,0,0,,0,0,0,0,0,0,,0,0
KR_6420320559,FALSE,24641,1241,41,8.2,309,50,27793,0,11,21,10,24,8,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,TRUE,29707,5142,43,8.6,325,80,43267,1,21,11,35,36,5,0,0,,1,0,0,1,0,1,"CHEMTECH_DRAGON,AIR_DRAGON",2,0
KR_6417539997,FALSE,23849,2439,42,8.4,349,78,17508,0,8,6,7,36,9,0,0,,0,0,0,0,0,0,AIR_DRAGON,1,0,TRUE,26295,2665,42,8.4,379,73,19981,1,6,8,5,29,12,1,0,BOT_LANE,2,1,0,1,0,1,EARTH_DRAGON,1,1
KR_6417895726,TRUE,25646,4981,45,9,364,92,25619,1,8,4,15,53,5,1,0,BOT_LANE,1,0,0,1,0,1,CHEMTECH_DRAGON,1,0,FALSE,22578,2158,42,8.4,318,72,18112,0,4,8,7,33,8,0,0,,1,1,0,0,0,0,WATER_DRAGON,1,1
KR_6423865646,TRUE,27379,2659,41,8.2,333,72,26722,0,11,14,13,29,11,1,0,BOT_LANE,1,0,0,1,0,1,"CHEMTECH_DRAGON,EARTH_DRAGON",2,1,FALSE,28317,3962,43,8.6,364,55,29383,1,14,11,23,33,7,0,0,,3,1,1,1,0,0,,0,0
KR_6419567365,FALSE,28270,2260,45,9,416,76,30669,1,14,7,15,26,11,1,0,TOP_LANE,1,0,1,0,0,0,,0,0,TRUE,25791,2336,43,8.6,349,83,22634,0,7,14,8,32,13,0,0,,1,0,0,1,0,1,EARTH_DRAGON,1,1
KR_6409501894,TRUE,28004,3483,46,9.2,420,71,35656,1,14,7,13,36,11,0,0,,0,0,0,0,0,0,EARTH_DRAGON,1,1,FALSE,22475,2890,43,8.6,348,70,18905,0,7,14,7,28,5,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0
KR_6423513815,TRUE,32427,2687,43,8.6,287,70,34040,0,24,14,26,33,6,1,0,BOT_LANE,2,0,1,1,0,0,EARTH_DRAGON,1,1,FALSE,25911,2971,42,8.4,274,69,37299,1,14,24,11,51,9,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0
KR_6425169075,TRUE,25150,2306,44,8.8,345,76,29236,1,13,8,15,45,5,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,FALSE,26300,4185,42,8.4,352,72,25859,0,8,13,5,25,6,1,0,BOT_LANE,1,0,0,1,0,0,,0,1
KR_6420042723,TRUE,26754,3744,43,8.6,365,87,20862,1,9,14,12,36,7,0,0,,2,0,2,0,0,0,,0,1,FALSE,28671,2951,44,8.8,375,56,28561,0,14,9,21,32,10,1,0,BOT_LANE,2,0,0,2,0,1,AIR_DRAGON,1,0
KR_6407277548,FALSE,24343,1843,42,8.4,343,60,33571,0,8,20,11,30,2,0,0,,0,0,0,0,0,0,,0,0,TRUE,31606,6206,47,9.4,385,82,36263,1,20,8,24,27,7,1,0,BOT_LANE,2,1,0,1,0,1,"WATER_DRAGON,AIR_DRAGON",2,1
KR_6419589123,TRUE,26289,2909,45,9,355,76,26636,1,9,4,8,218,11,1,0,BOT_LANE,1,0,0,1,0,0,,0,1,FALSE,21823,2813,43,8.6,293,104,21659,0,4,9,6,30,15,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0
KR_6416380232,TRUE,24810,2940,41,8.2,342,66,23046,0,7,12,9,39,11,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,FALSE,26655,1970,42,8.4,331,74,25147,1,12,7,23,35,11,0,0,,1,0,0,1,0,1,"WATER_DRAGON,EARTH_DRAGON",2,0
KR_6408729110,FALSE,23962,3647,42,8.4,366,70,21848,0,8,12,12,26,9,0,0,,0,0,0,0,0,0,,0,0,TRUE,26737,3312,44,8.8,343,72,25415,1,12,8,21,28,10,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,1
KR_6424594296,TRUE,31574,5629,47,9.4,393,84,35271,0,17,7,18,64,10,0,0,,1,0,0,1,0,1,AIR_DRAGON,1,1,FALSE,22815,2730,41,8.2,345,71,23616,1,7,17,6,25,14,1,0,BOT_LANE,1,0,0,1,0,0,,0,0
KR_6423917299,FALSE,24421,3616,44,8.8,374,64,22193,0,6,9,8,28,6,0,0,,0,0,0,0,0,0,,0,0,TRUE,26221,4081,45,9,390,76,25224,1,9,6,6,28,10,0,0,,0,0,0,0,0,1,"AIR_DRAGON,HEXTECH_DRAGON",2,1
KR_6424983837,TRUE,27108,5822,44,8.8,345,75,24804,1,10,6,16,31,10,1,0,MID_LANE,1,1,0,0,0,0,,0,1,FALSE,24346,6416,43,8.6,363,80,26949,0,6,10,9,26,11,0,0,,0,0,0,0,0,1,"AIR_DRAGON,EARTH_DRAGON",2,0
KR_6421938169,FALSE,22382,1767,40,8,264,65,27242,0,7,25,6,40,4,0,0,,0,0,0,0,0,0,,0,0,TRUE,34026,3631,46,9.2,377,70,40350,1,25,7,23,28,5,1,0,BOT_LANE,5,3,1,1,0,0,,0,1
KR_6418636869,TRUE,25921,2351,45,9,348,87,21943,0,13,5,15,30,11,0,0,,0,0,0,0,0,0,,0,1,FALSE,23517,2227,44,8.8,373,85,25267,1,5,13,7,34,5,0,0,,0,0,0,0,0,1,"CHEMTECH_DRAGON,FIRE_DRAGON",2,0
KR_6407783867,FALSE,22985,2632,43,8.6,350,56,22513,1,8,12,14,38,7,0,0,,0,0,0,0,0,0,,0,1,TRUE,27228,4642,45,9,385,72,32374,0,12,8,18,27,11,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0
KR_6423209231,TRUE,26367,2932,44,8.8,331,63,29010,1,14,10,11,29,6,0,0,,0,0,0,0,0,0,,0,1,FALSE,25025,4226,44,8.8,353,68,32167,0,10,14,8,60,5,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0
KR_6416833766,TRUE,25403,3678,43,8.6,379,76,16485,1,9,7,12,30,13,0,0,,0,0,0,0,0,0,,0,0,FALSE,26747,3407,45,9,388,79,28336,0,7,9,7,34,8,1,0,MID_LANE,2,1,1,0,0,1,"FIRE_DRAGON,HEXTECH_DRAGON",2,1
KR_6414423971,FALSE,23108,2963,43,8.6,309,74,34349,0,7,20,5,21,10,0,0,,0,0,0,0,0,0,,0,0,TRUE,29387,3202,45,9,342,76,39049,1,20,7,32,34,7,1,0,BOT_LANE,1,0,0,1,0,1,AIR_DRAGON,1,1
KR_6423735610,FALSE,24122,1232,43,8.6,315,62,26801,0,10,12,14,30,8,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0,TRUE,27797,2927,45,9,386,79,26967,1,12,10,16,30,13,1,0,BOT_LANE,1,0,0,1,0,0,,0,1
KR_6420291428,FALSE,24437,4882,44,8.8,317,64,31305,1,9,11,10,46,12,0,0,,0,0,0,0,0,0,,0,1,TRUE,25142,2392,43,8.6,330,80,24932,0,11,9,12,31,9,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0
KR_6403650138,FALSE,24025,2110,42,8.4,295,73,21959,0,10,21,12,19,31,0,0,,0,0,0,0,0,0,,0,0,TRUE,34154,604,47,9.4,367,84,32343,1,21,10,26,68,1,1,0,BOT_LANE,2,0,1,1,0,1,AIR_DRAGON,1,1
KR_6425245297,FALSE,27789,4854,45,9,358,65,35815,1,11,15,14,38,15,0,0,,0,0,0,0,0,0,,0,1,TRUE,27031,5621,46,9.2,357,84,28992,0,15,11,14,33,7,1,0,BOT_LANE,1,0,0,1,0,1,EARTH_DRAGON,1,0
KR_6424691485,FALSE,26404,2299,43,8.6,304,76,34642,0,12,16,17,82,8,0,0,,0,0,0,0,0,0,,0,1,TRUE,27977,3067,44,8.8,362,79,38302,1,16,12,17,28,42,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0
KR_6422087719,FALSE,29432,4102,44,8.8,367,83,26138,1,14,12,20,40,11,0,0,,1,0,0,1,0,0,,0,1,TRUE,27006,2026,44,8.8,360,83,26762,0,12,14,13,31,13,1,0,MID_LANE,1,1,0,0,0,1,"AIR_DRAGON,WATER_DRAGON",2,0
KR_6424862480,TRUE,24095,3600,46,9.2,384,80,16968,0,5,9,8,27,12,0,0,,0,0,0,0,0,0,WATER_DRAGON,1,0,FALSE,25128,2840,45,9,397,84,20565,1,9,5,6,32,8,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,1
KR_6415876608,FALSE,27664,7249,46,9.2,373,96,23580,0,11,13,9,26,9,1,0,MID_LANE,2,2,0,0,0,0,,0,1,TRUE,26149,2034,45,9,376,76,26001,1,13,11,13,33,5,0,0,,0,0,0,0,0,1,"EARTH_DRAGON,AIR_DRAGON",2,0
KR_6422734425,FALSE,20895,3115,40,8,252,53,21022,1,6,23,9,32,6,0,0,,0,0,0,0,0,0,,0,0,TRUE,32076,5075,44,8.8,328,74,39614,0,23,6,21,35,9,1,0,MID_LANE,3,2,0,1,0,1,AIR_DRAGON,1,1
KR_6405866956,FALSE,25216,3585,45,9,340,70,22833,0,8,5,10,25,6,0,0,,0,0,0,0,0,0,,0,1,TRUE,24138,2193,45,9,368,85,29325,1,5,8,6,27,3,1,0,BOT_LANE,1,0,0,1,0,1,"AIR_DRAGON,FIRE_DRAGON",2,0
KR_6419051419,FALSE,26550,2110,44,8.8,341,76,35057,1,12,11,14,36,8,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,1,TRUE,24598,763,44,8.8,301,64,27880,0,11,12,17,24,7,0,0,,0,0,0,0,0,0,,0,0
KR_6408231108,TRUE,29808,3078,46,9.2,384,59,29054,1,15,5,15,41,9,0,0,,2,0,2,0,0,0,,0,1,FALSE,23810,4640,45,9,322,80,25794,0,5,15,5,27,12,1,0,BOT_LANE,2,0,1,1,0,1,CHEMTECH_DRAGON,1,0
KR_6403817746,TRUE,31925,4415,45,9,365,56,38550,1,27,8,29,34,16,0,0,,0,0,0,0,0,0,AIR_DRAGON,1,1,FALSE,24297,1707,42,8.4,309,71,27677,0,8,27,5,34,14,1,0,BOT_LANE,1,0,0,1,0,1,CHEMTECH_DRAGON,1,0
KR_6416931865,FALSE,26316,2711,44,8.8,375,66,18785,1,10,13,10,36,10,0,0,,0,0,0,0,0,0,,0,1,TRUE,26518,2208,44,8.8,336,68,29589,0,13,10,12,49,11,0,0,,0,0,0,0,0,1,"WATER_DRAGON,CHEMTECH_DRAGON",2,0
KR_6420028330,FALSE,24031,4946,45,9,374,71,25547,1,9,4,8,27,8,0,0,,0,0,0,0,0,1,"AIR_DRAGON,CHEMTECH_DRAGON",2,0,TRUE,22720,2705,43,8.6,362,76,20564,0,4,9,4,29,8,0,0,,0,0,0,0,0,0,,0,1
KR_6407289274,FALSE,27408,4003,42,8.4,322,78,27308,1,12,14,14,32,8,1,0,BOT_LANE,1,0,0,1,0,1,FIRE_DRAGON,1,1,TRUE,26370,3275,43,8.6,333,58,33199,0,14,12,20,30,12,0,0,,0,0,0,0,0,0,,0,0
KR_6424564119,FALSE,25308,2793,42,8.4,349,64,29879,0,8,14,13,22,11,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,TRUE,28712,5212,44,8.8,379,74,26545,1,14,8,11,27,7,1,0,MID_LANE,1,1,0,0,0,0,WATER_DRAGON,1,1
KR_6424315252,TRUE,33716,6156,48,9.6,346,96,34006,0,25,4,32,27,7,0,0,,0,0,0,0,0,0,CHEMTECH_DRAGON,1,1,FALSE,21244,1699,41,8.2,356,68,23246,1,4,25,7,23,7,1,0,BOT_LANE,2,0,1,1,0,1,HEXTECH_DRAGON,1,0
KR_6421361094,FALSE,23614,4944,45,9,331,83,22264,0,9,12,10,35,11,0,0,,0,0,0,0,0,0,WATER_DRAGON,1,0,TRUE,27856,5426,45,9,355,88,23064,1,12,9,12,35,8,1,0,MID_LANE,1,1,0,0,0,1,EARTH_DRAGON,1,1
KR_6417306688,FALSE,24952,3567,43,8.6,355,76,24902,0,9,12,13,46,10,0,0,,0,0,0,0,0,0,,0,0,TRUE,25788,2528,44,8.8,329,68,27397,1,12,9,12,27,13,0,0,,0,0,0,0,0,0,,0,1
KR_6415790574,TRUE,27538,2623,45,9,362,78,20071,1,11,10,11,25,8,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,FALSE,25415,2785,45,9,383,76,21979,0,10,11,11,29,9,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0
KR_6416480121,FALSE,26264,3714,43,8.6,378,55,24127,1,7,9,6,32,10,0,0,,0,0,0,0,0,0,,0,0,TRUE,25483,4608,43,8.6,352,88,20018,0,9,7,7,25,12,1,0,BOT_LANE,2,0,1,1,0,1,"FIRE_DRAGON,HEXTECH_DRAGON",2,1
KR_6422076318,FALSE,24104,3599,42,8.4,343,63,22379,0,8,12,9,44,7,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,TRUE,25811,4000,42,8.4,347,44,21833,1,12,8,15,27,11,0,0,,0,0,0,0,0,0,HEXTECH_DRAGON,1,1
KR_6421175350,TRUE,27986,4386,44,8.8,390,61,30828,1,13,3,14,70,13,1,0,MID_LANE,1,1,0,0,0,1,HEXTECH_DRAGON,1,0,FALSE,22468,2968,42,8.4,352,64,18872,0,3,13,5,29,14,0,0,,0,0,0,0,0,0,,0,1
KR_6419112693,FALSE,23211,2791,44,8.8,349,86,18448,1,4,5,5,66,12,0,0,,0,0,0,0,0,0,HEXTECH_DRAGON,1,0,TRUE,24002,4272,44,8.8,376,85,23682,0,5,4,5,38,11,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,1
KR_6422917254,TRUE,23857,5247,44,8.8,342,75,22299,1,5,8,7,68,6,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,1,FALSE,24319,3596,45,9,344,86,25891,0,8,5,8,24,8,0,0,,0,0,0,0,0,0,HEXTECH_DRAGON,1,0
KR_6418858511,FALSE,23561,4146,43,8.6,404,66,19833,1,4,11,6,44,6,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,1,TRUE,27734,5749,47,9.4,416,76,21054,0,11,4,20,27,12,1,0,BOT_LANE,1,0,0,1,0,0,,0,0
KR_6415720299,TRUE,31512,1176,45,9,341,88,33673,1,21,5,21,51,14,1,0,TOP_LANE,2,1,1,0,0,1,CHEMTECH_DRAGON,1,1,FALSE,22573,3888,43,8.6,324,68,19181,0,5,21,7,30,6,0,0,,1,0,0,1,0,0,,0,0
KR_6406920093,TRUE,26435,5370,44,8.8,399,67,27077,0,9,7,7,22,11,0,0,,0,0,0,0,0,0,,0,1,FALSE,22917,5032,44,8.8,341,72,21478,1,7,9,8,30,7,1,0,TOP_LANE,1,0,1,0,0,1,EARTH_DRAGON,1,0
KR_6416423142,FALSE,26872,2152,45,9,390,78,26950,1,11,10,10,45,6,0,0,,0,0,0,0,0,1,"FIRE_DRAGON,EARTH_DRAGON",2,0,TRUE,25079,2774,44,8.8,360,92,24763,0,10,11,13,61,7,0,0,,0,0,0,0,0,0,,0,1
KR_6416761567,FALSE,27431,4196,43,8.6,344,80,30153,0,13,14,15,31,8,0,0,,0,0,0,0,0,1,"CHEMTECH_DRAGON,AIR_DRAGON",2,1,TRUE,28174,4444,43,8.6,331,60,24522,1,14,13,14,46,4,1,0,BOT_LANE,1,0,0,1,0,0,,0,0
KR_6409749277,TRUE,35605,7225,43,8.6,360,80,42188,1,25,11,36,23,4,1,0,BOT_LANE,4,2,1,1,0,0,,0,0,FALSE,23524,3489,37,7.4,242,44,21074,0,11,25,17,19,6,0,0,,1,1,0,0,0,0,,0,1
KR_6418347222,FALSE,25643,4688,45,9,366,65,25349,1,10,9,13,33,7,0,0,,0,0,0,0,0,0,,0,0,TRUE,25757,5777,44,8.8,375,61,28050,0,9,10,16,28,8,0,0,,0,0,0,0,0,0,,0,1
KR_6425020220,TRUE,26529,4434,43,8.6,364,76,23899,0,8,14,8,26,6,0,0,,0,0,0,0,0,0,AIR_DRAGON,1,1,FALSE,28913,5138,46,9.2,342,88,29430,1,14,8,16,22,10,1,0,TOP_LANE,1,0,1,0,0,1,WATER_DRAGON,1,0
KR_6413250751,TRUE,28967,3377,47,9.4,429,86,21304,1,12,5,19,40,17,1,0,BOT_LANE,1,0,0,1,0,1,"AIR_DRAGON,WATER_DRAGON",2,0,FALSE,26099,1389,44,8.8,398,72,20697,0,5,12,7,33,15,0,0,,1,1,0,0,0,0,,0,1
KR_6412675774,FALSE,23885,2335,44,8.8,340,61,19323,0,6,13,3,32,10,0,0,,1,0,1,0,0,0,,0,1,TRUE,29072,4264,47,9.4,372,63,34715,1,13,6,19,32,18,1,0,BOT_LANE,2,1,0,1,0,1,"CHEMTECH_DRAGON,EARTH_DRAGON",2,0
KR_6424635236,FALSE,24757,3722,44,8.8,338,83,23399,0,10,10,14,23,7,0,0,,0,0,0,0,0,0,AIR_DRAGON,1,0,TRUE,26443,4293,43,8.6,334,64,28927,1,10,10,13,45,8,1,0,BOT_LANE,1,0,0,1,0,1,HEXTECH_DRAGON,1,1
KR_6425201809,TRUE,23984,3879,43,8.6,311,97,17958,1,6,2,4,66,6,0,0,,0,0,0,0,0,0,CHEMTECH_DRAGON,1,1,FALSE,21536,2431,44,8.8,355,83,17103,0,2,6,3,21,4,1,0,BOT_LANE,1,0,0,1,0,1,FIRE_DRAGON,1,0
KR_6419850179,FALSE,20696,2417,42,8.4,350,81,17202,0,1,7,0,84,12,0,0,,0,0,0,0,0,0,,0,0,TRUE,26603,3263,46,9.2,406,78,22351,1,7,1,9,33,21,1,0,BOT_LANE,1,0,0,1,0,1,CHEMTECH_DRAGON,1,1
KR_6425183695,TRUE,28009,2939,46,9.2,375,75,31956,1,11,9,16,35,17,1,0,BOT_LANE,1,0,0,1,0,0,AIR_DRAGON,1,0,FALSE,25736,2616,44,8.8,389,72,23855,0,9,11,10,37,12,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,1
KR_6419855550,TRUE,27894,2614,45,9,364,75,29482,0,17,7,14,34,10,0,0,,0,0,0,0,0,1,"WATER_DRAGON,EARTH_DRAGON",2,1,FALSE,23622,1972,42,8.4,352,78,25833,1,7,17,7,29,8,0,0,,0,0,0,0,0,0,,0,0
KR_6408067749,TRUE,29155,5005,46,9.2,440,99,25059,1,11,2,9,40,21,1,0,MID_LANE,1,1,0,0,0,0,,0,1,FALSE,21189,2149,42,8.4,353,69,18907,0,2,11,4,98,16,0,0,,1,0,1,0,0,1,CHEMTECH_DRAGON,1,0
KR_6415491818,TRUE,30413,6713,47,9.4,408,68,28384,1,16,4,20,33,14,0,0,,0,0,0,0,0,0,,0,1,FALSE,22345,3675,41,8.2,338,79,24093,0,4,16,6,27,9,1,0,MID_LANE,2,1,0,1,0,1,AIR_DRAGON,1,0
KR_6422410520,TRUE,27597,5992,46,9.2,368,76,29292,1,12,13,13,28,9,0,0,,0,0,0,0,0,0,,0,0,FALSE,26278,3808,43,8.6,346,64,30781,0,13,12,18,26,9,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,1
KR_6421960838,FALSE,22771,2636,41,8.2,285,53,26207,0,10,19,8,33,6,0,0,,0,0,0,0,0,0,,0,0,TRUE,30007,4907,46,9.2,359,74,34740,1,19,10,15,25,8,1,0,BOT_LANE,1,0,0,1,0,1,AIR_DRAGON,1,1
KR_6415528040,FALSE,24067,2542,43,8.6,330,60,25352,1,8,12,9,35,24,0,0,,0,0,0,0,0,0,,0,1,TRUE,25775,3090,44,8.8,351,88,30300,0,12,8,13,102,12,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0
KR_6424509612,TRUE,25121,4512,44,8.8,369,60,21657,0,6,12,4,30,7,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,FALSE,26543,2223,45,9,345,76,21039,1,12,6,21,36,15,0,0,,1,0,0,1,0,1,"FIRE_DRAGON,AIR_DRAGON",2,0
KR_6424053238,FALSE,23848,2288,40,8,291,80,24522,0,8,18,14,30,7,0,0,,0,0,0,0,0,0,,0,1,TRUE,29012,4542,46,9.2,361,88,35188,1,18,8,26,25,11,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0
KR_6424723316,FALSE,27694,4749,44,8.8,373,77,25762,1,11,12,8,36,9,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,TRUE,24971,3606,42,8.4,318,62,24223,0,12,11,12,35,9,0,0,,0,0,0,0,0,1,"AIR_DRAGON,FIRE_DRAGON",2,0
KR_6420525406,FALSE,24101,2736,42,8.4,385,84,19102,1,5,2,8,33,11,0,0,,1,0,0,1,0,1,"HEXTECH_DRAGON,FIRE_DRAGON",2,1,TRUE,23008,2308,44,8.8,369,84,14272,0,2,5,1,26,9,1,0,TOP_LANE,1,0,1,0,0,0,,0,0
KR_6413301314,FALSE,24525,2540,44,8.8,340,83,18258,0,8,14,9,30,12,0,0,,0,0,0,0,0,0,,0,1,TRUE,28826,1826,44,8.8,381,75,24292,1,14,8,18,30,10,1,0,BOT_LANE,1,0,0,1,0,1,"FIRE_DRAGON,WATER_DRAGON",2,0
